2014-03-21,2.5
2014-03-22,2.5
2014-03-23,2.5
2014-03-24,2.5
2014-03-25,2.5
2014-03-26,2.52
2014-03-27,2.658
2014-03-28,2.75
2014-03-29,2.8
2014-03-30,2.8
2014-03-31,2.8
2014-04-01,2.866
2014-04-02,2.95
2014-04-03,2.95
2014-04-04,2.763
2014-04-05,2.713
2014-04-06,2.713
2014-04-07,2.713
2014-04-08,2.713
2014-04-09,2.74
2014-04-10,2.74
2014-04-11,2.75
2014-04-12,2.639
2014-04-13,2.639
2014-04-14,2.639
2014-04-15,2.449
2014-04-16,2.298
2014-04-17,2.181
2014-04-18,2.0
2014-04-19,1.98
2014-04-20,1.98
2014-04-21,1.98
2014-04-22,1.9262
2014-04-23,1.963
2014-04-24,2.303
2014-04-25,2.31
2014-04-26,2.406
2014-04-27,2.406
2014-04-28,2.406
2014-04-29,2.604
2014-04-30,2.5
2014-05-01,2.4
2014-05-02,2.4
2014-05-03,2.4
2014-05-04,2.4
2014-05-05,2.37
2014-05-06,2.37
2014-05-07,2.37
2014-05-08,2.23
2014-05-09,2.2205
2014-05-10,2.2135
2014-05-11,2.2135
2014-05-12,2.2135
2014-05-13,2.35
2014-05-14,2.3666
2014-05-15,2.35
2014-05-16,2.37
2014-05-17,2.396
2014-05-18,2.396
2014-05-19,2.396
2014-05-20,2.427
2014-05-21,2.528
2014-05-22,2.51
2014-05-23,2.53
2014-05-24,2.5025
2014-05-25,2.5025
2014-05-26,2.5025
2014-05-27,2.541
2014-05-28,2.51
2014-05-29,2.51
2014-05-30,2.57
2014-05-31,2.521
2014-06-01,2.521
2014-06-02,2.521
2014-06-03,2.521
2014-06-04,2.561
2014-06-05,2.576
2014-06-06,2.5808
2014-06-07,2.58
2014-06-08,2.58
2014-06-09,2.58
2014-06-10,2.57
2014-06-11,2.592
2014-06-12,2.597
2014-06-13,2.6
2014-06-14,2.6
2014-06-15,2.6
2014-06-16,2.6
2014-06-17,2.6
2014-06-18,2.639
2014-06-19,2.698
2014-06-20,2.759
2014-06-21,2.755
2014-06-22,2.755
2014-06-23,2.755
2014-06-24,2.971
2014-06-25,2.995
2014-06-26,2.974
2014-06-27,2.885
2014-06-28,2.913
2014-06-29,2.913
2014-06-30,2.913
2014-07-01,3.017
2014-07-02,3.02
2014-07-03,2.96
2014-07-04,2.94
2014-07-05,2.952
2014-07-06,2.952
2014-07-07,2.952
2014-07-08,3.253
2014-07-09,3.351
2014-07-10,3.3
2014-07-11,3.285
2014-07-12,3.255
2014-07-13,3.255
2014-07-14,3.255
2014-07-15,3.218
2014-07-16,3.2472
2014-07-17,3.2465
2014-07-18,3.245
2014-07-19,3.318
2014-07-20,3.318
2014-07-21,3.318
2014-07-22,3.253
2014-07-23,3.295
2014-07-24,3.313
2014-07-25,3.348
2014-07-26,3.304
2014-07-27,3.304
2014-07-28,3.304
2014-07-29,3.2503
2014-07-30,3.2502
2014-07-31,3.204
2014-08-01,3.196
2014-08-02,3.182
2014-08-03,3.182
2014-08-04,3.182
2014-08-05,3.145
2014-08-06,3.051
2014-08-07,3.04
2014-08-08,3.001
2014-08-09,2.955
2014-08-10,2.955
2014-08-11,2.955
2014-08-12,2.916
2014-08-13,2.892
2014-08-14,2.888
2014-08-15,2.889
2014-08-16,2.858
2014-08-17,2.858
2014-08-18,2.858
2014-08-19,2.835
2014-08-20,2.833
2014-08-21,2.848
2014-08-22,2.843
2014-08-23,2.841
2014-08-24,2.841
2014-08-25,2.841
2014-08-26,2.823
2014-08-27,2.861
2014-08-28,2.876
2014-08-29,2.908
2014-08-30,2.908
2014-08-31,2.908
